AREA_TITLE,OCC_TITLE,O_GROUP,A_MEDIAN,A_PCT10,A_PCT25,A_PCT75,A_PCT90,A_MEAN
Pennsylvania,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,49610,37780,46920,58460,64480,52260
Pennsylvania,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,48320,35720,39480,60450,73890,52040
Pennsylvania,Jewelers and Precious Stone and Metal Workers,detailed,54880,38510,43170,60510,93490,56960
Pennsylvania,Dental Laboratory Technicians,detailed,49280,31680,40240,71130,84570,54770
Pennsylvania,Medical Appliance Technicians,detailed,60920,42040,46910,77040,100250,64780
Pennsylvania,Ophthalmic Laboratory Technicians,detailed,37680,30160,35040,42220,49750,39600
Pennsylvania,Packaging and Filling Machine Operators and Tenders,detailed,44480,31780,37250,50230,62050,45360
Pennsylvania,"Painting, Coating, and Decorating Workers",detailed,41660,32400,36610,46630,55220,43400
Pennsylvania,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,48340,37110,42580,58940,69920,52400
Pennsylvania,Semiconductor Processing Technicians,detailed,46430,36640,40360,58700,61890,47920
Pennsylvania,Photographic Process Workers and Processing Machine Operators,detailed,37340,30890,33680,39200,48300,38940
Pennsylvania,Computer Numerically Controlled Tool Operators,detailed,54590,40410,47030,63180,74420,56360
Pennsylvania,Computer Numerically Controlled Tool Programmers,detailed,66330,49980,58600,75200,88970,68480
Pennsylvania,Adhesive Bonding Machine Operators and Tenders,detailed,53320,42930,53320,54310,56720,52790
Pennsylvania,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,48000,36400,44390,53010,62930,48540
Pennsylvania,Cooling and Freezing Equipment Operators and Tenders,detailed,39360,33430,36090,48880,54330,42250
Pennsylvania,Etchers and Engravers,detailed,47790,34290,40590,52980,57410,47270
Pennsylvania,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,45310,35650,39500,49410,59630,46700
Pennsylvania,"Paper Goods Machine Setters, Operators, and Tenders",detailed,51780,37910,45390,61200,70000,53220
Pennsylvania,Tire Builders,detailed,45270,37550,42590,47260,49450,44850
Pennsylvania,Helpers--Production Workers,detailed,41060,31110,37120,47230,54550,42560
Pennsylvania,"Production Workers, All Other",detailed,44290,34440,37830,54890,58170,45780
Pennsylvania,Transportation and Material Moving Occupations,major,44390,29370,36010,55070,65690,47050
Pennsylvania,Aircraft Cargo Handling Supervisors,detailed,75620,45610,51490,80820,91200,69500
Pennsylvania,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,61460,40930,49450,76010,88630,64260
Pennsylvania,"Airline Pilots, Copilots, and Flight Engineers",detailed,164990,88090,91780,211940,369300,172500
Pennsylvania,Commercial Pilots,detailed,134030,74610,96780,200910,263290,151950
Pennsylvania,Air Traffic Controllers,detailed,132350,81490,100210,190360,225680,143180
Pennsylvania,Airfield Operations Specialists,detailed,55660,31980,35530,81160,84460,57800
Pennsylvania,Flight Attendants,detailed,39520,25960,28860,45800,65370,43130
Pennsylvania,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,32730,28360,29470,35910,41800,33560
Pennsylvania,Driver/Sales Workers,detailed,37330,18520,21890,48220,59590,37540
Pennsylvania,Heavy and Tractor-Trailer Truck Drivers,detailed,58580,43560,49570,65830,78330,59640
Pennsylvania,Light Truck Drivers,detailed,44120,27560,35140,54630,82170,47870
Pennsylvania,"Bus Drivers, School",detailed,47530,34950,39630,55630,60660,48170
Pennsylvania,"Bus Drivers, Transit and Intercity",detailed,51360,37860,43520,63670,76560,54260
Pennsylvania,Shuttle Drivers and Chauffeurs,detailed,34230,24000,27740,38220,44780,34470
Pennsylvania,Taxi Drivers,detailed,35480,26470,31770,37850,45750,35050
Pennsylvania,"Motor Vehicle Operators, All Other",detailed,32790,23280,27490,53240,66520,41780
Pennsylvania,Locomotive Engineers,detailed,82460,60250,81440,82550,100870,79680
Pennsylvania,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,65380,36390,39350,65420,65850,56570
Pennsylvania,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,55470,33950,38140,73350,73530,55360
Pennsylvania,Railroad Conductors and Yardmasters,detailed,83610,58990,63970,83820,83870,78750
Pennsylvania,Sailors and Marine Oilers,detailed,38810,35810,37750,54730,61630,46820
Pennsylvania,"Captains, Mates, and Pilots of Water Vessels",detailed,61420,36710,38580,105650,127060,82220
Pennsylvania,Ship Engineers,detailed,80210,63990,73550,99540,126510,87950
Pennsylvania,Bridge and Lock Tenders,detailed,68810,61570,66440,72920,72920,68520
Pennsylvania,Parking Attendants,detailed,31100,22820,28600,36230,42490,32430
Pennsylvania,Automotive and Watercraft Service Attendants,detailed,31550,23130,27820,36750,45490,33660
Pennsylvania,Aircraft Service Attendants,detailed,38830,33660,36880,45400,47400,40610
Pennsylvania,Traffic Technicians,detailed,65610,49300,49660,70480,78580,63460
Pennsylvania,Transportation Inspectors,detailed,81550,55030,61550,131810,161470,97150
Pennsylvania,Passenger Attendants,detailed,33000,32210,32840,36470,41200,34350
Pennsylvania,"Transportation Workers, All Other",detailed,28250,25890,28230,44800,62090,37370
Pennsylvania,Conveyor Operators and Tenders,detailed,45130,36940,40030,55890,63770,47950
Pennsylvania,Crane and Tower Operators,detailed,65190,44320,53770,75070,106380,68580
Pennsylvania,Industrial Truck and Tractor Operators,detailed,47730,38160,43090,57650,62510,49760
Pennsylvania,Cleaners of Vehicles and Equipment,detailed,34650,25420,29220,40900,46930,35620
Pennsylvania,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,42480,32240,36620,47690,56280,43130
Pennsylvania,Machine Feeders and Offbearers,detailed,41220,32230,36510,52500,58920,44210
Pennsylvania,"Packers and Packagers, Hand",detailed,36960,28870,33640,42380,48190,38360
Pennsylvania,Stockers and Order Fillers,detailed,36640,28040,31530,44680,48530,38380
Pennsylvania,Gas Compressor and Gas Pumping Station Operators,detailed,60170,50060,55070,70450,87870,63870
Pennsylvania,"Pump Operators, Except Wellhead Pumpers",detailed,60660,40890,45240,67280,83280,61450
Pennsylvania,Wellhead Pumpers,detailed,45490,38340,38340,47790,68810,48190
Pennsylvania,Refuse and Recyclable Material Collectors,detailed,48240,31200,37440,61960,66660,49400
Pennsylvania,"Tank Car, Truck, and Ship Loaders",detailed,48120,33560,33560,74310,83550,54590
Pennsylvania,"Material Moving Workers, All Other",detailed,41690,37750,38790,44710,72120,46790
Rhode Island,All Occupations,total,56780,32470,39780,85200,128120,71900
Rhode Island,Management Occupations,major,127940,69380,93500,176510,257980,147370
Rhode Island,Chief Executives,detailed,235360,113970,181270,414180,561080,341100
Rhode Island,General and Operations Managers,detailed,117380,64990,85700,171220,243520,143370
Rhode Island,Advertising and Promotions Managers,detailed,157890,83240,103450,179560,286980,158770
Rhode Island,Sales Managers,detailed,154970,90910,111000,199310,258950,162160
Rhode Island,Public Relations Managers,detailed,156080,83400,108380,201360,252810,163300
Rhode Island,Fundraising Managers,detailed,155970,99160,124840,175780,249990,166240
Rhode Island,Administrative Services Managers,detailed,128980,79940,106100,164920,205320,139170
Rhode Island,Facilities Managers,detailed,106510,76130,89900,134690,176550,119200
Rhode Island,Computer and Information Systems Managers,detailed,167270,103410,127830,210800,252140,174020
Rhode Island,Financial Managers,detailed,166940,97180,131000,218390,304310,181400
Rhode Island,Industrial Production Managers,detailed,124120,79660,102830,161210,192120,132610
Rhode Island,Purchasing Managers,detailed,134560,98410,105340,162710,206980,144730
Rhode Island,"Transportation, Storage, and Distribution Managers",detailed,117600,71760,88840,153220,207580,125860
Rhode Island,Compensation and Benefits Managers,detailed,149340,93230,122410,231450,264210,170170
Rhode Island,Human Resources Managers,detailed,167110,106480,125040,218530,268040,179520
Rhode Island,Training and Development Managers,detailed,116590,82850,98200,148800,177370,125800
Rhode Island,Construction Managers,detailed,103990,61300,84280,135210,177360,115280
Rhode Island,"Education and Childcare Administrators, Preschool and Daycare",detailed,55290,49590,50830,59580,69780,58770
Rhode Island,"Education Administrators, Kindergarten through Secondary",detailed,119980,80530,103400,129130,150300,118150
Rhode Island,"Education Administrators, Postsecondary",detailed,106520,75370,84200,173020,216270,133990
Rhode Island,"Education Administrators, All Other",detailed,93980,45760,50180,130480,155150,96630
Rhode Island,Architectural and Engineering Managers,detailed,175910,124410,137540,213520,257780,183910
Rhode Island,Food Service Managers,detailed,82850,61690,63470,95260,118150,84340
Rhode Island,"Entertainment and Recreation Managers, Except Gambling",detailed,88750,38840,65620,107040,124680,88880
Rhode Island,Lodging Managers,detailed,106630,66000,78110,117860,120990,97970
Rhode Island,Medical and Health Services Managers,detailed,119260,77630,94050,141950,196810,131360
Rhode Island,Natural Sciences Managers,detailed,130480,64210,79810,165080,268500,141270
Rhode Island,Postmasters and Mail Superintendents,detailed,99900,89880,94640,103580,117120,101920
Rhode Island,"Property, Real Estate, and Community Association Managers",detailed,80260,58900,62890,101720,125000,87910
Rhode Island,Social and Community Service Managers,detailed,77570,56190,63150,100460,129230,87660
Rhode Island,Emergency Management Directors,detailed,87690,72160,78540,134410,156310,107470
Rhode Island,Funeral Home Managers,detailed,122150,59590,59960,169100,169480,112190
Rhode Island,"Managers, All Other",detailed,165900,98180,130150,205840,311260,175080
Rhode Island,Business and Financial Operations Occupations,major,86240,54000,66040,114400,148560,96080
Rhode Island,Buyers and Purchasing Agents,detailed,86240,52000,66570,91260,121760,84820
Rhode Island,"Claims Adjusters, Examiners, and Investigators",detailed,86520,60290,69200,107060,130480,91320
Rhode Island,Compliance Officers,detailed,87620,60000,74550,110090,135260,93810
Rhode Island,Cost Estimators,detailed,81990,60180,69470,98100,130740,88260
Rhode Island,Human Resources Specialists,detailed,77560,51270,62180,97210,128250,82250
Rhode Island,Labor Relations Specialists,detailed,88030,34190,61720,138890,140180,95640
Rhode Island,Logisticians,detailed,76180,47010,63480,98940,129630,83420
Rhode Island,Project Management Specialists,detailed,104680,63750,79890,132750,170050,112110
Rhode Island,Management Analysts,detailed,99640,69640,76600,127070,208000,113990
Rhode Island,"Meeting, Convention, and Event Planners",detailed,59910,36400,45760,65570,96140,61230
Rhode Island,Fundraisers,detailed,75410,51580,62850,94840,108860,79450
Rhode Island,"Compensation, Benefits, and Job Analysis Specialists",detailed,80330,59440,66710,109030,172660,94420
Rhode Island,Training and Development Specialists,detailed,75910,46420,58110,108930,151560,87760
Rhode Island,Market Research Analysts and Marketing Specialists,detailed,86240,49020,63270,103340,129540,89490
Rhode Island,"Business Operations Specialists, All Other",detailed,88130,51850,65080,115230,140610,93850
Rhode Island,Accountants and Auditors,detailed,95820,59920,76400,120280,150320,99880
Rhode Island,Property Appraisers and Assessors,detailed,75900,40970,62620,104060,108370,79380
Rhode Island,Budget Analysts,detailed,92790,65680,77390,120430,130480,96330
Rhode Island,Credit Analysts,detailed,85920,59860,70790,104310,134850,93620
Rhode Island,Financial and Investment Analysts,detailed,100550,63050,77870,131140,175270,115910
Rhode Island,Personal Financial Advisors,detailed,80200,46670,62690,133440,164230,105650
Rhode Island,Insurance Underwriters,detailed,84720,50240,63920,103950,138930,91620
Rhode Island,Financial Risk Specialists,detailed,104470,59290,82010,144420,186580,118270
Rhode Island,Financial Examiners,detailed,94130,60930,65080,124370,160350,100920
Rhode Island,Credit Counselors,detailed,58480,48890,49600,75050,79770,63330
Rhode Island,Loan Officers,detailed,77250,50420,55640,99930,134950,82690
Rhode Island,"Tax Examiners and Collectors, and Revenue Agents",detailed,69870,54330,61450,92290,113760,77800
Rhode Island,Tax Preparers,detailed,57680,52000,52000,59790,62580,57010
Rhode Island,"Financial Specialists, All Other",detailed,78990,50710,60360,98690,133950,85370
Rhode Island,Computer and Mathematical Occupations,major,105700,62880,82820,135380,166950,112970
Rhode Island,Computer Systems Analysts,detailed,134630,79610,101020,135380,168480,124340
Rhode Island,Information Security Analysts,detailed,109420,74880,87430,145610,170180,121640
Rhode Island,Computer and Information Research Scientists,detailed,121470,91230,102790,154460,170680,127470
Rhode Island,Computer Network Support Specialists,detailed,82970,59810,68760,107250,129450,90850
Rhode Island,Computer User Support Specialists,detailed,62510,47340,51490,75690,94040,66010
Rhode Island,Computer Network Architects,detailed,131320,58760,107310,167320,175800,131220
Rhode Island,Database Administrators,detailed,106020,63430,77710,129190,154860,105860
Rhode Island,Database Architects,detailed,140320,92540,128860,171820,189810,145930
Rhode Island,Network and Computer Systems Administrators,detailed,103100,71200,80890,128750,154790,108040
Rhode Island,Computer Programmers,detailed,96470,69780,83140,119950,144480,105300
Rhode Island,Software Developers,detailed,130590,83540,101640,154040,168630,129080
Rhode Island,Software Quality Assurance Analysts and Testers,detailed,101790,80220,89220,131050,136590,108720
Rhode Island,Web Developers,detailed,98140,84650,93290,104530,127970,102540
Rhode Island,Web and Digital Interface Designers,detailed,105990,65640,76350,137110,166320,109360
Rhode Island,"Computer Occupations, All Other",detailed,102210,50700,75360,129130,158670,104090
Rhode Island,Actuaries,detailed,111090,76120,78110,156700,182530,123510
Rhode Island,Mathematicians,detailed,109260,72470,100360,126710,155150,115200
Rhode Island,Operations Research Analysts,detailed,77910,61110,64370,100640,183030,92390
Rhode Island,Statisticians,detailed,102620,67120,85420,104170,134490,96710
Rhode Island,Data Scientists,detailed,102440,75310,93090,130150,158820,111260
Rhode Island,Architecture and Engineering Occupations,major,105160,64620,81380,135570,168700,113560
Rhode Island,"Architects, Except Landscape and Naval",detailed,105160,65270,79810,126030,135170,110140
Rhode Island,Landscape Architects,detailed,85420,53490,53490,112320,112320,80850
Rhode Island,Surveyors,detailed,62670,44130,53500,79340,99270,69750
Rhode Island,Chemical Engineers,detailed,111590,70670,80120,152750,152750,115030
Rhode Island,Civil Engineers,detailed,99300,77800,79040,150160,151020,110560
Rhode Island,Computer Hardware Engineers,detailed,119510,80620,96750,144910,158570,123300
Rhode Island,Electrical Engineers,detailed,*,*,*,*,*,*
Rhode Island,"Electronics Engineers, Except Computer",detailed,136360,92580,111450,155150,195190,139930
Rhode Island,Environmental Engineers,detailed,101140,83980,93540,116440,135800,105720
Rhode Island,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,94620,84410,85250,115380,159480,112380
Rhode Island,Industrial Engineers,detailed,109350,79370,94830,130710,159400,115040
Rhode Island,Materials Engineers,detailed,87180,78270,80660,113060,140450,98270
Rhode Island,Mechanical Engineers,detailed,116230,79000,99350,154690,195190,124290
Rhode Island,"Engineers, All Other",detailed,117080,57180,84200,166300,199410,128610
Rhode Island,Architectural and Civil Drafters,detailed,71700,52000,61640,83960,105650,73900
Rhode Island,Mechanical Drafters,detailed,69290,42070,59460,80780,96830,70850
Rhode Island,Civil Engineering Technologists and Technicians,detailed,63650,51040,57390,72120,82770,65110
Rhode Island,Electrical and Electronic Engineering Technologists and Technicians,detailed,98600,57460,79720,106810,128280,93610
Rhode Island,Industrial Engineering Technologists and Technicians,detailed,59420,47790,49850,77970,83660,66190
